Sourcerecord id 	ISSN	E-ISSN	CSA Source Title (publications from CSA databases only available for entitled users)	CSA databases to which CSA-unique journals belong (see second tab for explanation of abbreviations)	Added since last version	Source Type	Active or Inactive	Coverage	"Open Acces status, i.e., registered in DOAJ (www.doaj.org)"	Title history indication	Related title 1	Related title 2	Related title 3	Related title 4	Publisher's Name 	Country 	Region	Classification Top Level	Classification (Primary) Level 1	Classification 2	Classification 3	Classification 4	Classification 5						
5600153161	1408032X 		Anthropological Notebooks	"CSALLB, CSAWPS, CSASA"		Journal	Active	"2005-2006, 2002-2003, 1999-2000, 1995-1997"	Not OA						Slovene Anthropological Society	Slovenia	Eastern Europe (incl. Russia and CIS)	Physical Sciences	Environmental Science	Psychology	Social Sciences	Arts and Humanities							
19700170197	0967201X 		Anthropology in Action	CSASA		Journal	Active	2006-ongoing 	Not OA									Social Sciences	Social Sciences										
6500153231	17460719		Anthropology of The Middle East	CSABHI		Journal	Active	2006-ongoing							Berghahn Journals	United States	North America	Social Sciences	Arts and Humanities										
19600163300	05875161 		Anthropos	"CSALLB, CSASA"		Journal	Inactive	"1995-2000, 1987-1993, 1977 "	Not OA						Slovenian Philosophical Society	Slovenia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Arts and Humanities										
19700169887	19005407 		"Antipoda, Revista de Antropologia y Arqueologia"	"CSAWPS, CSASA"		Journal	Active	2005-ongoing 	Not OA						Universidad de los Andes	Venezuela	Central & South America	Social Sciences	Social Sciences										
5900152877	03067475		Antiquarian Book Monthly	CSADAA		Journal	Inactive	1993-2001 	Not OA						Countrywide Editions Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152956	0003584X		Antique Collecting	"CSAART, CSADAA"		Journal	Inactive	1986-1999 	Not OA	Incorporating	Antique Collector				Antique Collectors' Club	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000159516	00035858		Antique Collector	"CSAART, CSABHI"		Journal	Inactive	1967-1996 	Not OA	Incorporated	Antique Collecting				National Magazine Company Limited	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000159928	00035866		Antique Dealer and Collectors Guide	CSAART		Journal	Inactive	1985-1997 	Not OA						IPC Magazines Ltd	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5700163978	1693167X		Antropologi Indonesia	"CSAWPS, CSASA"		Journal	Active	2003-2004 	Not OA						Fakultas Ekonomi Universitas Indonesia	Indonesia	Asia Pacific (without Russia/CIS and Middle East)	Social Sciences	Psychology	Social Sciences									
5800212694	02108178		Anuario de Estudios Filologicos	CSALLB		Journal	Inactive	1993-1999 	Not OA						 Servicio de Publicaciones de la Universidad de Extremadura	Spain	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Neuroscience								
12100155867	15146227 		Anuario de la Facultad de Ciencias Humanas	CSALLB		Journal	Inactive	2005	Not OA						Universidad Nacional de La Pampa	Argentina	Central & South America	Social Sciences	Arts and Humanities										
5800209630	05826152 		"Anuario del Seminario de Filologia Vasca ""Julio de Urquijo"""	CSALLB		Journal	Inactive	"2005, 2001"	Not OA						Eusko Ikaskuntza	Spain	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities (all)	Computer Science (all)								
14000155921	00036536 		"Apollo, suppl. Historic Houses and Collections Annual 2008"	CSADAA		Journal	Active	2008-ongoing 	Not OA						Apollo	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152788	11961775		Applied Arts	"CSAART, CSADAA"		Journal	Active	1992-ongoing 	Not OA						Applied Arts	Canada	North America	Social Sciences	Arts and Humanities										
5900153041	08299242		Applied Arts Quarterly	"CSADAA, CSAART"		Journal	Inactive	1988-1991 	Not OA	Continued as	Applied Arts				Applied Arts	Canada	North America	Social Sciences	Arts and Humanities										
5800207806	1041679X	10416791	Applied Language Learning	CSALLB		Journal	Active	"2005-ongoing 2003, 1991-2001, 1989-1989 "	Not OA						"Defense Language Institute, Foreign Language Center"	United States	North America	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
19700170189	15503550 		Applied Psychology in Criminal Justice	CSASA		Journal	Active	2005-ongoing 	Not OA						San Houston State University	United States	North America	Social Sciences	Social Sciences										
14000156126	17157374 	12046140 	Applied Semiotics	CSALLB		Journal	Active	2007-ongoing	Not OA						"Department of French, University of Toronto"	Canada	North America	Social Sciences	Arts and Humanities										
6500153179	13583336 		Appraisal	CSABHI		Journal	Active	"2005-ongoing, 2001, 1997"	Not OA						Dr. R. T. Alllen	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
17600155404	19368984		Arab Insight	CSAWPS		Journal	Active	2008-ongoing 							World Security Institute	United States	North America	Social Sciences	Social Sciences										
5700161176	10269576		Arab Journal for the Humanities	"CSALLB, CSAWPS, CSASA"		Journal	Active	2001-ongoing 	Not OA						Academic Publication Council	Kuwait	"Middle East, Africa"	Social Sciences	Psychology	Arts and Humanities	Social Sciences	Computer Science							
5800212893	13666169		Arabic and Middle Eastern Literatures	CSALLB		Journal	Inactive	1998-1999 	Not OA	Continued as	Middle Eastern Literatures				Carfax Publishing Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities									
5600155238	09415025 		Arbeit	"CSASSA, CSAWPS, CSASA"		Journal	Active	"2009-ongoing, 2003-2007, 2000 "	Not OA						Lucius and Lucius Verlagsgesellschaft mbH	Germany	Western Europe (incl. Israel)	Social Sciences	Social Sciences										
6500153206	05706084		Archaeological Reports	CSABHI		Journal	Active	"2004-2005, 1999, 1990-1991, 1988-1988, 1972-1981, 1966-1966 "	Not OA						Promotion of Hellenic Studies	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6500153164	14631725		Archaeology International	CSABHI		Journal	Inactive	"2005-2006, 2002, 1999-2000 "							"Institute of Archaeology, University College London"	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152906	09586407		Architecture Today	CSADAA		Journal	Inactive	1989-1999 	Not OA						Architecture Today	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5800161771	00038911		Archiv des Offentlichen Rechts	"CSAWPS, CSASA"		Journal	Inactive	"1983-1999, 1970-1970, 1961-1962, 1955-1955 "	Not OA						Mohr	Germany	Western Europe (incl. Israel)	Social Sciences	Social Sciences										
5800171985	0003892X		Archiv des Volkerrechts	CSAWPS		Journal	Inactive	1983-2000 	Not OA						Mohr	Germany	Western Europe (incl. Israel)												
5800171962	00039209		Archiv fur Kommunalwissenschaften	CSAWPS		Journal	Inactive	1983-1999 	Not OA						Kohlhammer	Germany	Western Europe (incl. Israel)												
5800207735	00040207		Archivio Glottologico Italiano	CSALLB		Journal	Active	"1993-2005, 1986-1991, 1971-1974 "	Not OA						Casa Editrice Felice Le Monnier	Italy	Western Europe (incl. Israel)	Life Sciences	"Biochemistry, Genetics and Molecular Biology"	Psychology	Arts and Humanities	Social Sciences							
5800207667	03921050		Archivio per l'Alto Adige	CSALLB		Journal	Inactive	"2001-2003, 1999, 1996-1997, 1994 "	Not OA						Istituto di Studi per l'Alto Adige	Italy	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities									
5900152836	13531972		Arena Homme Plus	CSADAA		Journal	Active	"2006-ongoing, 1998, 1994-1996 "	Not OA						Emap Metro Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5600155267	13206567		Arena Journal	"CSAWPS, CSASA"		Journal	Active	"2004-2005 2002, 1994-2000 "	Not OA						Arena Publishing House	Australia	Australia/New Zealand	Social Sciences	Psychology	Environmental Science	Social Sciences								
5800171974	10391010		ARENA MAGAZINE	CSAWPS		Journal	Inactive	1992-1999 	Not OA						Arena Publishing House	Australia	Australia/New Zealand												
5700158136	08859787		Arete	"CSASSA, CSASA"		Journal	Active	"1980-2005, 1977-1978 "	Not OA						University of South Carolina	United States	North America	Social Sciences	Psychology	Social Sciences	Health Professions								
5700156919	10511431		Argumentation and Advocacy	"CSALLB, CSASSA, CSASA"		Journal	Inactive	1988-1997 	Not OA						American Forensic Association	United States	North America	Social Sciences	Psychology	Arts and Humanities	Social Sciences								
14000155882			Arizona Working Papers in Second Language Acquisition and Teaching	CSALLB		Journal	Active	2006-ongoing 	Not OA						University of Arizona	United States	North America	Social Sciences	Arts and Humanities										
6000152940	01574043		ARLIS/ANZ Journal	CSAART		Journal	Active	2001-2005 	Not OA						Arts Libraries Society - Australia and New Zealand	Australia	Australia/New Zealand	Social Sciences	Arts and Humanities										
5800172563	0196125X 		Arms Control Today	CSAWPS		Journal	Active	"2007-ongoing, 1993-1995, 1990-1991"	Not OA						Arms Control Association	United States	North America	Social Sciences	Social Sciences										
6000152765	00449008		Ars	CSAART		Journal	Active	"2005 2001-2003, 1999, 1987-1997 "	Not OA						Slovak Academic Press Ltd.	Slovakia	Eastern Europe (incl. Russia and CIS)	Social Sciences	Arts and Humanities										
5900152747	13603256 		Art & Architecture Journal	CSADAA		Journal	Active	2005-ongoing	Not OA						Art and Architecture Journal	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900153393	01958208		Art and Antiques	CSAART		Journal	Active	"1995-ongoing, 1985-1993 "	Not OA						Billboard Publications	United States	North America	Social Sciences	Arts and Humanities										
6000152748	0004301X		Art and Australia	CSAART		Journal	Active	1987-ongoing 	Not OA						Ure Smith	Australia	Australia/New Zealand	Social Sciences	Arts and Humanities										
5900152912	02673991		Art and Design	"CSAART, CSADAA"		Journal	Inactive	"1996-1997, 1993, 1989-1989, 1987-1987 "	Not OA						Architectural Design Editions Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152747	10393625		ART AsiaPacific	CSAART		Journal	Active	1996-ongoing 	Not OA						Fine Arts Press	United States	North America	Social Sciences	Arts and Humanities										
5900152947			Art Aurea	"CSAART, CSADAA"		Journal	Inactive	1987-1996 	Not OA						Ebner Verlag GmbH	Germany	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152856	13686267	14678357	"Art Book, The"	CSAART		Journal	Active	1999-ongoing 	Not OA						Blackwell Publishing Inc.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000159486	08933901		Art Calendar	CSAART		Journal	Inactive	1995-1996 	Not OA						Art Calendar	United States	North America	Social Sciences	Arts and Humanities										
6000152987	16073983	16066561	Art Chronika	CSAART		Journal	Active	"2004-2005, 1999-2001 "	Not OA						International Business Development	Russian Federation	Eastern Europe (incl. Russia and CIS)	Social Sciences	Arts and Humanities										
5900152801	07307187		Art Documentation	"CSAART, CSADAA"		Journal	Active	1987-ongoing 	Not OA						Art Libraries Society of North America	United States	North America	Social Sciences	Arts and Humanities										
6000159572	00043125		Art Education	CSAART		Journal	Inactive	1994-1996 	Not OA						National Art Education Association	United States	North America	Social Sciences	Arts and Humanities										
6000154592			Art et Culture	CSAART		Journal	Inactive	1991-1998 	Not OA									Social Sciences	Arts and Humanities										
6000152869	0758413X		Art et Metiers du Livre	CSAART		Journal	Active	1997-2004 	Not OA						Editions Technorama	France	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000154539	10468471		Art Issues	CSAART		Journal	Inactive	1990-2001 	Not OA						Foundation for Advanced Critical Studies	United States	North America	Social Sciences	Arts and Humanities										
5900152894	03074722		Art Libraries Journal	"CSAART, CSADAA"		Journal	Active	1986-ongoing 	Not OA						Art Libraries Society	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152702	01426702		Art Monthly	"CSAART, CSABHI"		Journal	Active	1983-2006 	Not OA						Britannia Art Publications	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities 										
5900153322	10334025		Art Monthly Australia	CSAART		Journal	Active	1994-ongoing 	Not OA						Art Monthly Australia Pty. Ltd.	Australia	Australia/New Zealand	Social Sciences	Arts and Humanities										
6000166611	08195838		Art Monthly: Australian and International	CSAART		Journal	Inactive	1987-1989 	Not OA	Continued as	Art Monthly Australia				Fine Arts Press	United States	North America	Social Sciences	Arts and Humanities 										
5900153330	01101102		Art New Zealand	CSAART		Journal	Active	1987-ongoing 	Not OA						Pacific Graphics	New Zealand	Australia/New Zealand	Social Sciences	Arts and Humanities										
5900153334	09606556		Art Newspaper	"CSAART, CSABHI"		Journal	Active	2000-ongoing 	Not OA						Turin	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
14000155907			"Art Newspaper, suppl. designfocus"	CSADAA		Journal	Active	2008-ongoing 	Not OA									Social Sciences	Arts and Humanities										
5900153338	15217922		Art On Paper	CSAART		Journal	Active	1998-ongoing 	Not OA	Formerly known as	On Paper				Fanning Pub. Co	United States	North America	Social Sciences	Arts and Humanities										
5900153326	02781441		Art Papers	CSAART		Journal	Active	1987-ongoing 	Not OA						Atlanta Art Papers	United States	North America	Social Sciences	Arts and Humanities										
6000152724	02455676		Art Press	CSAART		Journal	Active	1987-ongoing 	Not OA						ArtPublications	France	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152936	09674349		Art Quarterly	CSAART		Journal	Active	1994-ongoing 	Not OA						National Art Collections Fund	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152701	00044091		Art Review	CSAART		Journal	Active	1993-ongoing 	Not OA						Eaton House Publishers	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152896	16603699		Art Tribal	CSAART		Journal	Active	2002-2005 	Not OA						Tribarts France	France	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152751	1474273X		"Art, Design & Communication in Higher Education"	"CSAART, CSADAA"		Journal	Active	2002-2005 	Not OA						Intellect Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900152926	10913254 		Art/Quilt Magazine	CSADAA		Journal	Inactive	1994-2000 	Not OA									Social Sciences	Arts and Humanities										
6000154591	07271182		Art/Text	CSAART		Journal	Inactive	"1987-2000, 1985 "	Not OA	Continued as	artext				Visual Arts Board of the Australia Council	Australia	Australia/New Zealand	Social Sciences	Arts and Humanities 										
6000152804	01732781		ART: das Kunstmagazin	CSAART		Journal	Active	1986-ongoing 	Not OA						Gruner und Jahr	Germany	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000154537	10977341		Artbyte	CSAART		Journal	Inactive	1998-2001 	Not OA						"ArtByte, Inc."	United States	North America	Social Sciences	Arts and Humanities										
6000152705	0045236X		Arte	CSAART		Journal	Active	1987-ongoing 	Not OA						Giorgio Mondadori e Associati	Italy	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000154671	11243856		Arte in	CSAART		Journal	Inactive	"1999, 1999 "	Not OA						Edizioni d'Arte Europee	Italy	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000154599	03901319		Arte Naive	CSAART		Journal	Inactive	1994-1998 	Not OA						Age	Italy	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152847	11362006		Arte y Parte	CSAART		Journal	Active	1996-2005 	Not OA						Ediciones del Limon	Spain	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000153205	01026550		ARTEunesp	CSAART		Journal	Active	"2004 2002, 1988-1998 "	Not OA						Universidade Estadual Paulista	Brazil	Central & South America	Social Sciences	Arts and Humanities										
5900153373	15442136		artext	CSAART		Journal	Inactive	2000-2002 	Not OA	Continued as	artUS	Art and Text			Visual Arts Board of the Australia Council	Australia	Australia/New Zealand	Social Sciences	Arts and Humanities										
6000159553	11927712		Artfocus	CSAART		Journal	Inactive	1992-1997 	Not OA									Social Sciences	Arts and Humanities										
5900152892	00043532		Artforum	"CSAART, CSADAA"		Journal	Active	1987-ongoing 	Not OA						Artforum	United States	North America	Social Sciences	Arts and Humanities										
6000155642	11058013		Arti	CSAART		Journal	Inactive	"1996-1998, 1992-1994 "	Not OA						Arti Ltd.	Greece	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900153390	08473277		Artichoke	CSAART		Journal	Active	1995-2005 	Not OA						Artichoke Publishing	Canada	North America	Social Sciences	Arts and Humanities										
6000152849	03276406		Artinf	CSAART		Journal	Inactive	"1997-2002, 1993-1995, 1991 "	Not OA						S. de Ambrosini	Argentina	Central & South America	Social Sciences	Arts and Humanities										
6000159386			Artist	CSAART		Journal	Inactive	1985-1996 	Not OA									Social Sciences	Arts and Humanities										
6000154602			Artists and Illustrators	CSAART		Journal	Inactive	1994-1998 	Not OA						Quarto Magazines plc	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
5900153325	07271239		Artlink	CSAART		Journal	Active	"1995-ongoing, 1989-1990 "	Not OA						Artlink Australia	Australia	Australia/New Zealand	Social Sciences	Arts and Humanities										
6000152708	13234552		Artonview	CSAART		Journal	Active	1995-ongoing 	Not OA						National Gallery of Australia	Australia	Australia/New Zealand	Social Sciences	Arts and Humanities										
6000166530	08290784		Artpost	CSAART		Journal	Inactive	1987-1992 	Not OA	Continued as	Artfocus				Art Post Productions	Canada	North America	Social Sciences	Arts and Humanities										
6000159880	00043931		Arts & Activities	CSAART		Journal	Inactive	1995-1996 	Not OA						Development Corporation	United States	North America	Social Sciences	Arts and Humanities										
6000159497	0897859X		Arts Indiana	CSAART		Journal	Inactive	1989-1996 	Not OA						"Arts Indiana, Inc."	United States	North America	Social Sciences	Arts and Humanities										
6000159783	00044091		Arts Review	CSAART		Journal	Inactive	1984-1993 	Not OA	Continued as	Art Review				Eaton House Publishers	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Arts and Humanities										
6000152776	15467082		artUS	CSAART		Journal	Active	2003-ongoing 	Not OA	Formerly known as	artext				Foundation for International Art Criticism	United States	North America	Social Sciences	Arts and Humanities										
5800207624	13613286		"Asia Pacific Journal of Speech, Language, and Hearing"	CSALLB		Journal	Active	1996-2004 	Not OA						Whurr Publishers Ltd.	United Kingdom	Western Europe (incl. Israel)	Social Sciences	Psychology	Arts and Humanities	Neuroscience	Social Sciences	Health Professions						
