Author	Full Name	ID	Time Period	h index	Number of publications 	Number of citations 	Degree 	Betweenness 	Closeness 	Eigenvector 	Clustering Coefficient	Strength	Constraint	Effective Size	Efficiency	Academic Tenure 0 = lecturer, 1 = senior lecturer, 2 = reader, 3 = professor	Clinical Activity(1=clinician, 0=non clinician)	Department 1 = Clinical Sciences, 2 = Kennedy Institue of Rheumatology, 3 = Medicine, 4 = NHLI, 5 = School of Public Health, 6 = Surgery and Cancer	 No.Auth.Mean	  No.Auth.Min	   No.Auth.Q1	   No.Auth.Q2	   No.Auth.Q3	  No.Auth.Max	 Team.Mean	  Team.Min	   Team.Q1	   Team.Q2	   Team.Q3	  Team.Max	  All.1st	 All.Last	  All.2nd	 All.PenU	All.Other	All.Total	     All.1st%	     All.Last%	     All.2nd%	     All.PenU%	     All.Other%	     All.Total%	Solo.Total	     Solo.Total%	  Team.1st	 Team.Last	  Team.2nd	 Team.PenU	Team.Other	Team.Total	     Team.1st%	     Team.Last%	     Team.2nd%	     Team.PenU%	     Team.Other%	     Team.Total%	  NAlphaTeam.1st	 NAlphaTeam.Last	  NAlphaTeam.2nd	 NAlphaTeam.PenU	NAlphaTeam.Other	NAlphaTeam.Total	     NAlphaTeam.1st%	     NAlphaTeam.Last%	     NAlphaTeam.2nd%	     NAlphaTeam.PenU%	     NAlphaTeam.Other%	     NAlphaTeam.Total%	  AlphaTeam.1st	 AlphaTeam.Last	  AlphaTeam.2nd	 AlphaTeam.PenU	AlphaTeam.Other	AlphaTeam.Total	     AlphaTeam.1st%	     AlphaTeam.Last%	     AlphaTeam.2nd%	     AlphaTeam.PenU%	     AlphaTeam.Other%	     AlphaTeam.Total%
Dr Shovlin, C.L.	Shovlin, Dr Claire Louise	225.0	3.0	9.0	21.0	377.0	0.00516443042630483	0.0229559005120422	0.00458309211526519	1.52524163494508E-5	0.318292682926829	94.0	0.10844209104056	31.5382978723404	0.769226777374156	1.0	1.0	4.0	
Dr Skinner, M.A.		
Dr Skinner, M.A.	Skinner, Dr Michael Anthony (Mike)	226.0	1.0	11.0	14.0	235.0	0.0223569339480879	0.129853733914709	0.00880680175208116	0.00704768038268835	0.137704918032786	71.0	0.0561280824209402	54.4741159374547	0.893018294056635	1.0	0.0	3.0	
Dr Skinner, M.A.	Skinner, Dr Michael Anthony (Mike)	226.0	2.0	16.0	38.0	835.0	0.0200946331630522	0.196283183218906	0.00533734741066998	5.94959891033342E-8	0.104330708661417	184.0	0.0387362904280892	117.821557971014	0.92048092164855	1.0	0.0	3.0	
Dr Skinner, M.A.	Skinner, Dr Michael Anthony (Mike)	226.0	3.0	17.0	49.0	994.0	0.00440866012001632	0.0694391229184658	0.0044709887281554	0.00124177279739538	0.210084033613445	44.0	0.100588886704676	28.875	0.825	1.0	0.0	3.0	
Professor Smith, G.L.F.F.		
Professor Smith, G.L.F.F.	Smith, Professor Geoffrey Lilley FRS, FMedSci, FIBiol	491.0	1.0	23.0	36.0	1696.0	 	 	 	 	 	 	 	 	 	3.0	0.0	3.0	
Professor Smith, G.L.F.F.	Smith, Professor Geoffrey Lilley FRS, FMedSci, FIBiol	491.0	2.0	28.0	57.0	2316.0	0.0100473165815261	0.088391577919891	0.00563735398934388	4.35333977051296E-6	0.111111111111111	99.0	0.0640282647920698	59.3737373737373	0.927714646464645	3.0	0.0	3.0	
Professor Smith, G.L.F.F.	Smith, Professor Geoffrey Lilley FRS, FMedSci, FIBiol	491.0	3.0	29.0	76.0	2518.0	0.00856539680460314	0.0953151448099856	0.00464492384570384	1.15857057333186E-6	0.118525021949078	117.0	0.0758651882746448	62.0201465201464	0.912060978237448	3.0	0.0	3.0	
Dr Smith, K.L.		
Dr Smith, K.L.	Smith, Dr Kirsty Louise	86.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	 	 	0.0	0.0	3.0	
Dr Smith, K.L.	Smith, Dr Susan Frances (Sue F)	305.0	2.0	4.0	8.0	51.0	0.00251182914538153	0.0168313042909217	0.0050728005753309	2.63835556391966E-8	0.45	29.0	0.22578839267723	11.8511494252873	0.740696839080459	2.0	0.0	4.0	
Dr Smith, K.L.	Smith, Dr Susan Frances (Sue F)	305.0	3.0	4.0	10.0	54.0	2.51923435429504E-4	0.0	0.00406241262487957	3.07115673192734E-7	1.0	8.0	0.625369340298441	1.0	0.5	2.0	0.0	4.0	
Dr Smith, S.F.		
Dr Smith, S.F.	Smith, Dr Susan Frances (Sue F)	310.0	1.0	2.0	3.0	17.0	 	 	 	 	 	 	 	 	 	2.0	0.0	4.0	
Dr Smith, S.F.		
Dr Smith, S.F.		
Professor Smith, S.K.		
Professor Smith, S.K.	Smith, Professor Stephen Kevin FMedSci	492.0	1.0	13.0	14.0	801.0	 	 	 	 	 	 	 	 	 	3.0	1.0	6.0	
Professor Smith, S.K.	Smith, Professor Stephen Kevin FMedSci	492.0	2.0	16.0	28.0	1004.0	0.00784946607931728	0.052749464831252	0.00521130319468628	5.77387085640531E-4	0.190204081632653	70.0	0.10312283172465	43.1797619047619	0.863595238095238	3.0	1.0	6.0	
Professor Smith, S.K.	Smith, Professor Stephen Kevin FMedSci	492.0	3.0	16.0	36.0	1058.0	0.00415673668458682	0.0112185591873846	0.00416694199008142	2.50972970312909E-7	0.34090909090909	57.0	0.105942279751649	24.7708513708513	0.750631859722768	3.0	1.0	6.0	
Dr Solito, E.		
Dr Solito, E.	Solito, Dr Egle	227.0	1.0	11.0	14.0	550.0	0.0131942561005109	0.0336895106270849	0.00902557797959499	0.0096723286892145	0.203174603174603	58.0	0.105123482444653	32.2825370749939	0.896737140972054	1.0	0.0	3.0	
Dr Solito, E.	Solito, Dr Egle	227.0	2.0	16.0	30.0	865.0	0.00502365829076306	0.0228580103694487	0.00445152832801754	2.77913743462032E-10	0.229838709677419	78.0	0.148616706887518	27.2509971509971	0.85159366096866	1.0	0.0	3.0	
Dr Solito, E.	Solito, Dr Egle	227.0	3.0	16.0	36.0	887.0	0.00264519607200979	0.0187359985370202	0.00437245953083649	2.22480505693791E-5	0.314285714285714	29.0	0.182405616862815	16.1586206896551	0.769458128078817	1.0	0.0	3.0	
Mr Spalding, D.R.C.		
Mr Spalding, D.R.C.	Spalding, Mr Duncan R C	228.0	1.0	2.0	2.0	30.0	0.00219904268341848	0.0	0.00802933707575918	0.00132384520438961	1.0	16.0	0.267427690093993	4.06840277777777	0.678067129629629	1.0	1.0	6.0	
Mr Spalding, D.R.C.	Spalding, Mr Duncan R C	228.0	2.0	3.0	4.0	43.0	6.27957286345382E-4	0.0	0.0046466494341875	2.14411554464479E-8	1.0	4.0	0.477870609504132	1.0	0.25	1.0	1.0	6.0	
Mr Spalding, D.R.C.	Spalding, Mr Duncan R C	228.0	3.0	4.0	13.0	52.0	0.00163750233029177	0.00162815164216115	0.00411072310749825	2.31718406448087E-7	0.474358974358974	27.0	0.191462419078773	9.63617608836907	0.741244314489928	1.0	1.0	6.0	
Dr Spencer-Dene, B.		
Dr Spencer-Dene, B.	Spencer-Dene, Dr Bradley	87.0	1.0	7.0	8.0	292.0	0.0113617205309955	0.0379266873981422	0.00832817122207675	0.00308922618713072	0.238709677419354	59.0	0.103450407602901	25.3965844889573	0.819244660934109	0.0	0.0	3.0	
Dr Spencer-Dene, B.	Spencer-Dene, Dr Bradley	87.0	2.0	10.0	15.0	562.0	0.00612258354186748	0.139455359962811	0.00516309861120111	7.10378490006433E-8	0.248313090418353	64.0	0.0904489793688271	31.0744047619047	0.796779609279609	0.0	0.0	3.0	
Dr Spencer-Dene, B.	Spencer-Dene, Dr Bradley	87.0	3.0	11.0	27.0	671.0	0.0119663631829014	0.126307845985837	0.00499249550792486	9.9052749402672E-6	0.137513997760358	190.0	0.0490680726397935	84.5587931366878	0.890092559333556	0.0	0.0	3.0	
Professor Spratt, B.G.F.		
Professor Spratt, B.G.F.	Spratt, Professor Brian Geoffrey CBE FRS FMedSci	493.0	1.0	20.0	30.0	2444.0	0.0436143465544666	0.18191716735624	0.00975237575611446	0.0321539494936831	0.10824668850591	223.0	0.0524332046686518	111.768285264809	0.939229287939579	3.0	0.0	5.0	
Professor Spratt, B.G.F.	Spratt, Professor Brian Geoffrey CBE FRS FMedSci	493.0	2.0	33.0	68.0	4297.0	0.0241763555242972	0.298372727076901	0.00592997758306683	1.6798594066312E-6	0.117392411510058	297.0	0.0324952926495165	137.559593519738	0.893244113764534	3.0	0.0	5.0	
Professor Spratt, B.G.F.	Spratt, Professor Brian Geoffrey CBE FRS FMedSci	493.0	3.0	34.0	90.0	4532.0	0.0148634826903407	0.132922822216308	0.0047105530204282	2.08951221042114E-5	0.160654787773431	185.0	0.0382154217980986	105.613278388278	0.895027782951512	3.0	0.0	5.0	
Professor Sriskandan, S.		
Professor Sriskandan, S.	Sriskandan, Professor Shiranee	494.0	1.0	6.0	7.0	131.0	0.00513109959464313	0.0101039546201937	0.00787219987004561	0.00222296474958342	0.351648351648351	34.0	0.227458889817659	10.7686274509803	0.769187675070027	3.0	1.0	3.0	
Professor Sriskandan, S.	Sriskandan, Professor Shiranee	494.0	2.0	13.0	19.0	429.0	0.00769247675773093	0.124610483707425	0.0062287524258591	1.2108977933513E-5	0.160714285714285	89.0	0.0655569552988759	44.2555237668258	0.903173954425016	3.0	1.0	3.0	
Professor Sriskandan, S.	Sriskandan, Professor Shiranee	494.0	3.0	14.0	39.0	557.0	0.00717981790974087	0.0957168902038256	0.00478590223514124	5.72929841599832E-6	0.121553884711779	149.0	0.0853484797002784	52.3180727642975	0.917860925689431	3.0	1.0	3.0	
Professor Stamp, G.W.		
Professor Stamp, G.W.	Stamp, Professor Gordon William	495.0	1.0	16.0	23.0	937.0	0.0388497540737265	0.11836824618183	0.00975969968580046	0.020040232173176	0.0979335130278526	181.0	0.0470300137288584	99.6872882736676	0.940446115789317	3.0	1.0	3.0	
Professor Stamp, G.W.	Stamp, Professor Gordon William	495.0	2.0	19.0	49.0	1346.0	0.0120881777621486	0.165597874878732	0.00588055297827291	1.69171744971485E-6	0.139781271360218	45.0	0.068126017112402	32.8861375661375	0.822153439153439	3.0	1.0	3.0	
Professor Stamp, G.W.	Stamp, Professor Gordon William	495.0	3.0	20.0	78.0	1655.0	0.0149894444080555	0.224564141680277	0.0052493224863439	1.81294353675505E-5	0.103404073493804	288.0	0.0345078011464232	110.080637116016	0.925047370722824	3.0	1.0	3.0	
Dr Stanley, S.A.		
Dr Stanley, S.A.	Stanley, Dr Sarah Amy	229.0	1.0	16.0	18.0	1460.0	 	 	 	 	 	 	 	 	 	1.0	1.0	3.0	
Dr Stanley, S.A.	Stanley, Dr Sarah Amy	229.0	2.0	23.0	27.0	1981.0	0.00439570100441768	0.00122433050298576	0.00543067010445477	7.43507478878661E-6	0.51058201058201	54.0	0.14402357802374	22.624826358186	0.808029512792359	1.0	1.0	3.0	
Dr Stanley, S.A.	Stanley, Dr Sarah Amy	229.0	3.0	23.0	31.0	2001.0	0.00151154061257702	7.17554298987299E-7	0.00429217229226475	1.23293534977604E-6	0.954545454545454	7.0	0.432770911428313	1.0	0.142857142857143	1.0	1.0	3.0	
Dr Stebbing, J.		
Dr Stebbing, J.	Stebbing, Dr Justin	230.0	1.0	16.0	38.0	711.0	0.0384832469598234	0.113174537887422	0.0098341209820454	0.0249582372859035	0.115750915750915	227.0	0.0639301476691075	98.877174911481	0.941687380109343	1.0	1.0	6.0	
Dr Stebbing, J.	Stebbing, Dr Justin	230.0	2.0	22.0	132.0	1776.0	0.0210365690925703	0.197635331424385	0.00639319210655058	1.75229557374241E-5	0.0801256873527101	493.0	0.125168251870219	128.135286946544	0.956233484675706	1.0	1.0	6.0	
Dr Stebbing, J.	Stebbing, Dr Justin	230.0	3.0	22.0	224.0	2091.0	0.0290971567921077	0.447550928116154	0.00543056811821497	3.15948664948295E-5	0.0437417654808959	520.0	0.0373063505278812	225.121468684093	0.974551812485253	1.0	1.0	6.0	
Dr Stevenson, C.S.		
Dr Stevenson, C.S.	Stevenson, Dr Christopher Scott	88.0	1.0	3.0	4.0	34.0	 	 	 	 	 	 	 	 	 	0.0	0.0	4.0	
Dr Stevenson, C.S.	Stevenson, Dr Christopher Scott	88.0	2.0	8.0	17.0	264.0	 	 	 	 	 	 	 	 	 	0.0	0.0	4.0	
Dr Stevenson, C.S.	Stevenson, Dr Christopher Scott	88.0	3.0	9.0	28.0	332.0	0.00125961717714752	8.5605462302641E-4	0.00423420807663734	5.05333453335004E-6	0.8	10.0	0.186173890016149	6.80434726522187	0.680434726522187	0.0	0.0	4.0	
Dr Strutton, P.H.		
Dr Strutton, P.H.	Strutton, Dr Paul Henry	89.0	1.0	3.0	3.0	18.0	0.00146602845561232	1.90529965658602E-5	0.00707298339659419	1.64776000091803E-4	0.833333333333333	8.0	0.45011721090836	2.60416666666666	0.651041666666666	0.0	0.0	6.0	
Dr Strutton, P.H.	Strutton, Dr Paul Henry	89.0	2.0	7.0	12.0	86.0	0.00298279711014056	0.00727720541463606	0.00453754484120177	1.70656858047908E-10	0.309941520467836	36.0	0.259744403665336	15.4012345679012	0.810591293047433	0.0	0.0	6.0	
Dr Strutton, P.H.	Strutton, Dr Paul Henry	89.0	3.0	7.0	20.0	105.0	0.00163750233029177	0.00707063968761982	0.00382190082356771	9.67008613044598E-9	0.256410256410256	17.0	0.231726192514126	10.5588235294117	0.812217194570135	0.0	0.0	6.0	
Dr Sturge, J.		
Dr Sturge, J.	Sturge, Dr Justin	90.0	1.0	4.0	5.0	151.0	0.00586411382244929	0.00230338940228935	0.00877751819254702	0.00322652563569884	0.341666666666666	21.0	0.160956265243483	13.2228835978836	0.826430224867725	0.0	0.0	6.0	
Dr Sturge, J.	Sturge, Dr Justin	90.0	2.0	5.0	6.0	167.0	3.13978643172691E-4	0.0	0.00362831500021931	2.66981379178374E-13	1.0	2.0	0.9225	1.0	0.5	0.0	0.0	6.0	
Dr Sturge, J.	Sturge, Dr Justin	90.0	3.0	6.0	9.0	180.0	0.00201538748343603	0.00917902686022096	0.00461429393726702	0.00127351006857576	0.533333333333333	21.0	0.156669653140096	10.8384353741496	0.677402210884353	0.0	0.0	6.0	
Professor Sugden, P.H.		
Professor Sugden, P.H.	Sugden, Professor Peter Howard	496.0	1.0	11.0	12.0	573.0	0.00586411382244929	0.00199116964100941	0.00858527232314703	0.0077034113488826	0.383333333333333	40.0	0.196965900626554	12.5302777777777	0.783142361111111	3.0	0.0	4.0	
Professor Sugden, P.H.	Sugden, Professor Peter Howard	496.0	2.0	16.0	31.0	781.0	0.00329677575331325	6.5755072417537E-5	0.00528463092112231	3.14007041280411E-8	0.923809523809523	62.0	0.421304400267365	13.1234221598877	0.874894810659186	3.0	0.0	4.0	
Professor Sugden, P.H.	Sugden, Professor Peter Howard	496.0	3.0	17.0	44.0	938.0	0.00403077496687206	0.0135991954710974	0.00405166176985826	1.12283227604841E-7	0.3125	131.0	0.204644600992712	25.8690546095126	0.808407956547269	3.0	0.0	4.0	
Dr Sullivan, M.H.F.		
Dr Sullivan, M.H.F.	Sullivan, Dr Mark Hubbard Fitzmaurice	231.0	1.0	7.0	15.0	214.0	0.095291849614801	0.282294625781304	0.0106593445478437	0.202027892021396	0.177101277101277	424.0	0.0158750127094828	236.819363414017	0.910843705438528	1.0	0.0	6.0	
Dr Sullivan, M.H.F.	Sullivan, Dr Mark Hubbard Fitzmaurice	231.0	2.0	10.0	27.0	364.0	0.00392473303965864	0.0158043362385979	0.00556176129299518	1.50838132467451E-6	0.256666666666666	57.0	0.141939291313323	21.1437761069339	0.845751044277359	1.0	0.0	6.0	
Dr Sullivan, M.H.F.	Sullivan, Dr Mark Hubbard Fitzmaurice	231.0	3.0	10.0	35.0	387.0	0.00125961717714752	0.00150557041789881	0.00388081821603889	4.70383833483272E-6	0.533333333333333	10.0	0.288258077610129	5.5	0.55	1.0	0.0	6.0	
Professor Swain, P.C.		
Professor Swain, P.C.	Swain, Professor Paul C	497.0	1.0	13.0	19.0	1257.0	0.00879617073367394	0.0899397966105184	0.00842493798489248	0.00325797236708755	0.159420289855072	 	 	 	 	3.0	0.0	6.0	
Professor Swain, P.C.	Swain, Professor Paul C	497.0	2.0	23.0	47.0	2453.0	0.00408172236124498	0.0119493384687913	0.00454410807491233	4.44819301424407E-8	0.261538461538461	49.0	0.192155046305784	21.5904761904762	0.83040293040293	3.0	0.0	6.0	
Professor Swain, P.C.	Swain, Professor Paul C	497.0	3.0	25.0	68.0	2696.0	0.00478654527316058	0.0233777896894703	0.00405588669147684	1.34499898857982E-7	0.216216216216216	51.0	0.118331510942145	31.968954248366	0.841288269693842	3.0	0.0	6.0	
Professor Takata, M.		
Professor Takata, M.	Takata, Professor Masao	498.0	1.0	2.0	3.0	130.0	0.013927270328317	0.0476429151820933	0.00841402865735589	0.00232768764305655	0.405405405405405	38.0	0.0673138231157774	27.8847488038277	0.733809179048098	3.0	1.0	6.0	
Professor Takata, M.	Takata, Professor Masao	498.0	2.0	6.0	9.0	240.0	0.00455269032600402	0.0329513095098892	0.00537281089835917	2.94465655963064E-6	0.275862068965517	62.0	0.116422190498306	23.659009449332	0.815827912045932	3.0	1.0	6.0	
Professor Takata, M.	Takata, Professor Masao	498.0	3.0	8.0	15.0	268.0	0.00277115778972454	0.0225038069832102	0.00410244228937976	1.91704427534895E-7	0.251082251082251	41.0	0.155801608220343	18.2813008130081	0.830968218773096	3.0	1.0	6.0	
Dr Tam, F.		
Dr Tam, F.	Tam, Dr Frederick	232.0	1.0	3.0	4.0	88.0	0.00439808536683697	0.00199563333171417	0.00850060536924445	0.00359593897456922	0.575757575757575	42.0	0.248180734208972	6.28463203463203	0.523719336219336	1.0	1.0	3.0	
Dr Tam, F.	Tam, Dr Frederick	232.0	2.0	5.0	9.0	192.0	0.00266881846696787	0.00307929490967902	0.00563427992599765	2.98369238217973E-6	0.470588235294117	40.0	0.164858270137493	11.7527976190476	0.691341036414566	1.0	1.0	3.0	
Dr Tam, F.	Tam, Dr Frederick	232.0	3.0	8.0	20.0	278.0	0.00730577962745562	0.0480877681612048	0.0049875931579812	3.5635085379409E-5	0.185722928009679	 	 	 	 	1.0	1.0	3.0	
Professor Tang, C.M.		
Professor Tang, C.M.	Tang, Professor Christoph Marcel	499.0	1.0	7.0	12.0	287.0	0.0142937774422201	0.0344501497417082	0.00888975144892256	0.0138232583919083	0.165991902834008	46.0	0.0738233989182226	34.832931802497	0.893152097499924	3.0	1.0	3.0	
Professor Tang, C.M.	Tang, Professor Christoph Marcel	499.0	2.0	12.0	25.0	724.0	0.00706451947138555	0.0570438963569839	0.00572741999153871	2.93145214659303E-6	0.156565656565656	69.0	0.0928375731076135	39.8661234616477	0.885913854703283	3.0	1.0	3.0	
Professor Tang, C.M.	Tang, Professor Christoph Marcel	499.0	3.0	15.0	39.0	833.0	0.00743174134517037	0.047563973583832	0.0047798089867184	2.09427271176866E-5	0.180011689070718	81.0	0.06318464491615	51.5211248285322	0.873239403873427	3.0	1.0	3.0	
Dr Tarzi, R.M.		
Dr Tarzi, R.M.	Tarzi, Dr Ruth Margaret	233.0	1.0	3.0	3.0	67.0	0.00293205691122464	4.24355716423314E-6	0.00834071148137784	0.0016447881618017	0.785714285714285	24.0	0.25579402471218	5.31145400689011	0.663931750861264	1.0	1.0	3.0	
Dr Tarzi, R.M.	Tarzi, Dr Ruth Margaret	233.0	2.0	5.0	6.0	94.0	0.00125591457269076	0.00193954792279395	0.00530803906995952	1.45418095307693E-6	0.5	12.0	0.224353143552315	5.78958333333333	0.723697916666666	1.0	1.0	3.0	
Dr Tarzi, R.M.	Tarzi, Dr Ruth Margaret	233.0	3.0	6.0	7.0	104.0	0.00188942576572128	0.00465783645158264	0.00453628606813056	9.67759291233817E-7	0.476190476190476	22.0	0.157967062415643	10.5463498622589	0.703089990817263	1.0	1.0	3.0	
Dr Taylor, D.L.		
Dr Taylor, D.L.	Taylor, Dr Deanna Lesley	91.0	1.0	4.0	4.0	151.0	 	 	 	 	 	 	 	 	 	0.0	0.0	3.0	
Dr Taylor, D.L.	Taylor, Dr Deanna Lesley	91.0	2.0	7.0	8.0	265.0	0.00141290389427711	0.00735777405503726	0.00520348813533775	4.42344412927207E-8	0.305555555555555	15.0	0.275051324273096	7.21587301587301	0.801763668430335	0.0	0.0	3.0	
Dr Taylor, D.L.	Taylor, Dr Deanna Lesley	91.0	3.0	7.0	10.0	270.0	0.00214134920115078	0.00636030506822925	0.00440174775227689	6.97525342374423E-6	0.558823529411764	29.0	0.171243209935426	10.8952928297755	0.640899578222093	0.0	0.0	3.0	
Dr Taylor, G.P.		
Dr Taylor, G.P.	Taylor, Dr Graham Philip	266.0	1.0	14.0	25.0	898.0	0.27011574294657	2.18371169833928	0.0119210613470963	0.311367481478624	0.0479119168103208	959.0	0.00577222470564134	714.487668089966	0.969454095101719	2.0	1.0	3.0	
Dr Taylor, G.P.	Taylor, Dr Graham Philip	306.0	2.0	20.0	52.0	1644.0	0.0160129108018072	0.159708116774932	0.00589628794680309	1.57949891059429E-6	0.112017084061347	170.0	0.0460010271530567	93.3113725490195	0.914817377931564	2.0	1.0	3.0	
Dr Taylor, G.P.	Taylor, Dr Graham Philip	306.0	3.0	22.0	76.0	1852.0	0.0394260176447174	0.108130774244057	0.00541130571579027	0.338053771532105	0.792352748423035	252.0	0.0216281357668885	168.110933462098	0.778291358620825	2.0	1.0	3.0	
Professor Taylor, P.C.		
Professor Taylor, P.C.	Taylor, Professor Peter Charles	500.0	1.0	12.0	13.0	549.0	 	 	 	 	 	 	 	 	 	3.0	1.0	2.0	
Professor Taylor, P.C.	Taylor, Professor Peter Charles	500.0	2.0	20.0	33.0	1327.0	0.00989032725993977	0.0944667451475222	0.00586297894599395	9.03969238529908E-6	0.172555043522785	121.0	0.0568379926025839	55.4294979529394	0.879833300840308	3.0	1.0	2.0	
Professor Taylor, P.C.	Taylor, Professor Peter Charles	500.0	3.0	20.0	51.0	1416.0	0.00277115778972454	0.0147201663101701	0.00426225666410968	9.26982623238263E-6	0.238095238095238	33.0	0.117350025184131	18.0212121212121	0.819146005509641	3.0	1.0	2.0	
Dr Taylor, P.M.		
Dr Taylor, P.M.	Taylor, Dr Patricia Mary	92.0	1.0	4.0	5.0	160.0	 	 	 	 	 	 	 	 	 	0.0	0.0	4.0	
Dr Taylor, P.M.	Taylor, Dr Patricia Mary	92.0	2.0	9.0	12.0	301.0	0.0034537650748996	6.55710414371473E-4	0.00524540204118979	2.93139144053615E-6	0.424242424242424	41.0	0.202611841348241	17.0802465826856	0.776374844667527	0.0	0.0	4.0	
Dr Taylor, P.M.	Taylor, Dr Patricia Mary	92.0	3.0	10.0	19.0	356.0	0.00251923435429504	0.00191467081765377	0.00412446766784163	1.62726229553155E-7	0.357894736842105	31.0	0.212422579722541	15.9832949308755	0.799164746543778	0.0	0.0	4.0	
Professor Taylor-Robinson, S.D.		
Professor Taylor-Robinson, S.D.	Taylor-Robinson, Professor Simon David	501.0	1.0	15.0	29.0	1204.0	0.0238229624037002	0.0455410481786615	0.00943433094575172	0.0157214983192291	0.136057692307692	195.0	0.0565678712544507	60.4606712748454	0.930164173459161	3.0	1.0	3.0	
Professor Taylor-Robinson, S.D.	Taylor-Robinson, Professor Simon David	501.0	2.0	22.0	65.0	2041.0	0.0163268894449799	0.199324757546886	0.00646456929999867	7.81467769387661E-6	0.10541642399534	347.0	0.0759991506730881	95.8259267437653	0.921403141766974	3.0	1.0	3.0	
Professor Taylor-Robinson, S.D.	Taylor-Robinson, Professor Simon David	501.0	3.0	23.0	89.0	2225.0	0.00995097569946541	0.0703632816046176	0.00494033740927929	1.68989189882769E-5	0.117494320025965	207.0	0.0587860933665506	72.0550742799026	0.912089547846868	3.0	1.0	3.0	
Mr Tekkis, P.P.		
Mr Tekkis, P.P.	Tekkis, Mr Paris Procopiou	267.0	1.0	9.0	14.0	548.0	0.0216239197202817	0.170745858353874	0.00854553775473186	0.00301506093467483	0.130333138515488	73.0	0.0663280606259002	53.285469667319	0.903143553683373	2.0	1.0	6.0	
Mr Tekkis, P.P.	Tekkis, Mr Paris Procopiou	307.0	2.0	29.0	70.0	1980.0	0.0161699001233936	0.110906189252131	0.00592763398734181	7.68245864388213E-6	0.0948029697315819	285.0	0.0815359940005082	97.9869472827367	0.951329585269288	2.0	1.0	6.0	
Mr Tekkis, P.P.	Tekkis, Mr Paris Procopiou	307.0	3.0	32.0	177.0	2946.0	0.0175086787623505	0.142797566044317	0.00499301514455269	1.10066474936439E-5	0.0689187780210614	422.0	0.0501458506626259	134.266166316435	0.965943642564283	2.0	1.0	6.0	
Dr Terracciano, C.M.N.		
Dr Terracciano, C.M.N.	Terracciano, Dr Cesare Maria Nicola	234.0	1.0	7.0	8.0	174.0	0.00623062093635237	9.75936018477227E-4	0.0083386531137459	0.00549574074197179	0.551470588235294	55.0	0.188852667799761	11.4967125803489	0.676277210608761	1.0	0.0	4.0	
Dr Terracciano, C.M.N.	Terracciano, Dr Cesare Maria Nicola	234.0	2.0	10.0	16.0	279.0	0.00533763693393575	0.0396594583514706	0.00570150438176707	2.94189196083819E-6	0.212121212121212	50.0	0.0864272143756533	29.3501904761904	0.863240896358543	1.0	0.0	4.0	
Dr Terracciano, C.M.N.	Terracciano, Dr Cesare Maria Nicola	234.0	3.0	13.0	34.0	421.0	0.00743174134517037	0.0209604480458458	0.00436062404967555	4.22071416295246E-7	0.227936879018118	121.0	0.113872644097742	51.624599745984	0.874993216033627	1.0	0.0	4.0	
Dr Terzidou, V.I.		
Dr Terzidou, V.I.	Terzidou, Dr Vasiliki Ioannou (Vasso)	93.0	1.0	2.0	3.0	41.0	7.33014227806161E-4	0.0	0.00756482700089772	9.82232290976874E-4	1.0	3.0	0.561202227064741	1.82828282828282	0.914141414141414	0.0	1.0	6.0	
Dr Terzidou, V.I.	Terzidou, Dr Vasiliki Ioannou (Vasso)	93.0	2.0	5.0	7.0	100.0	0.0017268825374498	0.00291227219371521	0.00541019632460763	1.48140113483221E-6	0.581818181818181	19.0	0.236404489671756	7.35964912280701	0.669059011164274	0.0	1.0	6.0	
Dr Terzidou, V.I.	Terzidou, Dr Vasiliki Ioannou (Vasso)	93.0	3.0	5.0	10.0	108.0	6.2980858857376E-4	0.0	0.0036882343650153	9.53525449178115E-8	1.0	10.0	0.341028527273044	2.71714285714285	0.543428571428571	0.0	1.0	6.0	
Professor Tetley, T.D.		
Professor Tetley, T.D.	Tetley, Professor Teresa Dorothy (Terry)	502.0	1.0	8.0	9.0	268.0	0.0124612418727047	0.0575817457426464	0.00857155156829269	0.00425614625094237	0.192513368983957	78.0	0.117221914497059	28.3939588189588	0.83511643585173	3.0	0.0	4.0	
Professor Tetley, T.D.	Tetley, Professor Teresa Dorothy (Terry)	502.0	2.0	12.0	17.0	504.0	0.00533763693393575	0.0470000568967649	0.00572650297230219	5.87322520455806E-4	0.203208556149732	49.0	0.0860022299082733	28.9290043290043	0.850853068500127	3.0	0.0	4.0	
Professor Tetley, T.D.	Tetley, Professor Teresa Dorothy (Terry)	502.0	3.0	14.0	31.0	610.0	0.00906924367546215	0.0772209476816536	0.00467156132975174	5.35062965146809E-6	0.147496087636932	114.0	0.0614735006090686	64.4023108216472	0.894476539189545	3.0	0.0	4.0	
Professor Thom, S.A.M.		
Professor Thom, S.A.M.	Thom, Professor Simon Alasdair McG MD FRCP	503.0	1.0	15.0	35.0	608.0	0.0267550193149249	0.0539023416439775	0.0097014144196531	0.0176238437390063	0.136986301369863	150.0	0.0567180579491843	67.4951573241573	0.924591196221333	3.0	1.0	4.0	
